llm_final_state,semantic_concept,citations,state_total,global_citations,within_state_share,other_citations,other_total,other_state_share,specificity_ratio,distinctive_score
Abstencion,alianzas politicas,19,1467,172,0.012951601908657124,153,12802.0,0.011951257615997501,1.077239162583253,2.189999181662755
Abstencion,limites moderacion,16,1467,134,0.010906612133605999,118,12802.0,0.009217309795344478,1.165337292506414,2.1888730365858735
Abstencion,orden,12,1467,91,0.0081799591002045,79,12802.0,0.006170910795188252,1.2801664059695648,2.1141554690605453
Abstencion,alianzas democraticos,10,1467,70,0.006816632583503749,60,12802.0,0.004686767692548039,1.3745299625561798,2.0736986507058073
Abstencion,territorio rural,14,1467,121,0.00954328561690525,107,12802.0,0.00835806905171067,1.126651829415377,2.043356115969104
Abstencion,ruido informacional,4,1467,10,0.0027266530334014998,6,12802.0,0.00046867676925480396,2.5374221962347625,2.0333610721980606
Abstencion,orden protesta,4,1467,11,0.0027266530334014998,7,12802.0,0.0005467895641306046,2.4092825034645995,1.9739785925354028
Abstencion,desconfianza,5,1467,21,0.0034083162917518746,16,12802.0,0.0012498047180128104,1.959421747344195,1.9440480829565154
Abstencion,acuerdo centro,4,1467,12,0.0027266530334014998,8,12802.0,0.0006249023590064052,2.2934627503896743,1.918352651201592
Abstencion,cierres buga soledad,6,1467,32,0.00408997955010225,26,12802.0,0.002030932666770817,1.6793443173137725,1.91783476538502
Abstencion,seguridad manipulacion,9,1467,67,0.006134969325153374,58,12802.0,0.004530542102796438,1.2901030663062272,1.9079146942939256
Abstencion,corrupcion,18,1467,194,0.012269938650306749,176,12802.0,0.013747851898140916,0.8997878973804673,1.889570886595555
Abstencion,riesgo democratico instituciones,8,1467,56,0.0054533060668029995,48,12802.0,0.0037494141540384317,1.3587583347128713,1.8855160843903103
Abstencion,santamaria anticorrupcion ambiente,8,1467,56,0.0054533060668029995,48,12802.0,0.0037494141540384317,1.3587583347128713,1.8855160843903103
Abstencion,estructura multinivel presion,12,1467,114,0.0081799591002045,102,12802.0,0.007967505077331667,1.0236915419663246,1.8080926669586066
Abstencion,simbolos patrios firmes patria,12,1467,118,0.0081799591002045,106,12802.0,0.008279956256834869,0.989224393535614,1.7640306104850918
Abstencion,instituciones democraticas,13,1467,133,0.008861622358554875,120,12802.0,0.009373535385096079,0.9506520190525706,1.7633222714215164
Abstencion,integridad,5,1467,26,0.0034083162917518746,21,12802.0,0.0016403686923918137,1.6695836094612007,1.7593689530791163
Abstencion,rural pacifico,7,1467,50,0.004771642808452625,43,12802.0,0.0033588501796594284,1.324120483742706,1.753679725111509
Abstencion,kpopers,12,1467,120,0.0081799591002045,108,12802.0,0.00843618184658647,0.9728467773780071,1.7428255419803804
Abstencion,efecto ganador,17,1467,199,0.011588275391956374,182,12802.0,0.01421652866739572,0.8272764220481591,1.7423928763074392
Abstencion,camiseta seleccion,12,1467,122,0.0081799591002045,110,12802.0,0.008592407436338071,0.957002625371069,1.722142984688943
Abstencion,narino tranquilidad eln,12,1467,122,0.0081799591002045,110,12802.0,0.008592407436338071,0.957002625371069,1.722142984688943
Abstencion,movilizacion,28,1467,402,0.0190865712338105,374,12802.0,0.029214185283549444,0.6648059858409264,1.7163396150783017
Abstencion,patria milagro vivo,4,1467,18,0.0027266530334014998,14,12802.0,0.0010935791282612093,1.7800392557871054,1.6455940130169522
Abstencion,ejercito restablecer orden resultados,8,1467,70,0.0054533060668029995,62,12802.0,0.0048429932822996406,1.1044520770462287,1.6348562345939777
Abstencion,riesgo continuidad,14,1467,168,0.00954328561690525,154,12802.0,0.012029370410873302,0.8091937894486935,1.6055523937102967
Abstencion,camiseta seleccion oportunismo,4,1467,20,0.0027266530334014998,16,12802.0,0.0012498047180128104,1.6564340022778279,1.5723960916983835
Abstencion,centro,6,1467,47,0.00408997955010225,41,12802.0,0.003202624589907827,1.2111430467344895,1.54409837921942
Abstencion,ampliacion coalicion,5,1467,35,0.0034083162917518746,30,12802.0,0.0023433838462740197,1.318519348792288,1.5067420869646229
Abstencion,agresivo irascible,4,1467,22,0.0027266530334014998,18,12802.0,0.0014060303077644118,1.5488803367835204,1.5058773088201816
Abstencion,alegacion fraude petro,4,1467,22,0.0027266530334014998,18,12802.0,0.0014060303077644118,1.5488803367835204,1.5058773088201816
Abstencion,procuraduria respalda fallo,8,1467,80,0.0054533060668029995,72,12802.0,0.005624121231057647,0.9742131585011202,1.4944860610590558
Abstencion,ventaja encuestas,12,1467,148,0.0081799591002045,136,12802.0,0.01062334010310889,0.7897866722276448,1.4930478775084561
Abstencion,cero triunfalismo movilizacion,4,1467,24,0.0027266530334014998,20,12802.0,0.0015622558975160131,1.4544421722335834,1.4451135199377707
Abstencion,momentum encuestas,7,1467,68,0.004771642808452625,61,12802.0,0.00476488048742384,1.0011730201594875,1.4425782976610388
Abstencion,ataque desespero,4,1467,26,0.0027266530334014998,22,12802.0,0.0017184814872676145,1.3708583453136602,1.3893505943122655
Abstencion,respaldo fenalco,4,1467,26,0.0027266530334014998,22,12802.0,0.0017184814872676145,1.3708583453136602,1.3893505943122655
Abstencion,legalidad,11,1467,145,0.007498295841854124,134,12802.0,0.010467114513357289,0.7411015065695051,1.3779253729092056
Abstencion,limites publicidad,6,1467,59,0.00408997955010225,53,12802.0,0.0041399781284174346,0.9902726087415125,1.3393147280797253
Abstencion,defensa institucional,4,1467,28,0.0027266530334014998,24,12802.0,0.0018747070770192159,1.2963592232380305,1.33796584755481
Abstencion,reformas clase media ambiente,4,1467,28,0.0027266530334014998,24,12802.0,0.0018747070770192159,1.2963592232380305,1.33796584755481
Abstencion,aparicion ventana,2,1467,2,0.0013633265167007499,0,12802.0,0.0,2.3633265167007496,1.3325403734150147
Abstencion,centro alineado,2,1467,2,0.0013633265167007499,0,12802.0,0.0,2.3633265167007496,1.3325403734150147
Abstencion,eln liberacion policias,2,1467,2,0.0013633265167007499,0,12802.0,0.0,2.3633265167007496,1.3325403734150147
Abstencion,movilizacion juvenil,12,1467,173,0.0081799591002045,161,12802.0,0.012576159975003906,0.6761823017043417,1.3248444822128786
Abstencion,fandom digital,6,1467,60,0.00408997955010225,54,12802.0,0.004218090923293235,0.9754486123231192,1.3247669079844655
Abstencion,simbolos nacionales,6,1467,61,0.00408997955010225,55,12802.0,0.004296203718169036,0.9610618890358545,1.3105434501836226
Abstencion,sur pacifico seguridad,6,1467,61,0.00408997955010225,55,12802.0,0.004296203718169036,0.9610618890358545,1.3105434501836226
Abstencion,movilizacion confrontacion,3,1467,16,0.002044989775051125,13,12802.0,0.0010154663333854085,1.5108115301218705,1.2762309338692028
Abstencion,cultura movimiento social,2,1467,3,0.0013633265167007499,1,12802.0,7.811279487580065e-05,2.192095788059919,1.2751347711405998
Abstencion,miedo democratico,7,1467,84,0.004771642808452625,77,12802.0,0.006014685205436651,0.8227942722189985,1.2484356452794108
Abstencion,momentum ganador,9,1467,124,0.006134969325153374,115,12802.0,0.008982971410717076,0.7147139896137267,1.2416604844771026
Abstencion,orden reconocimiento,4,1467,35,0.0027266530334014998,31,12802.0,0.0024214966411498203,1.08918798533414,1.1857943690876607
Abstencion,programa,6,1467,71,0.00408997955010225,65,12802.0,0.005077331666927042,0.8375352587389656,1.1839406555477179
Abstencion,kpop army movilizion juvenil,10,1467,158,0.006816632583503749,148,12802.0,0.011560693641618497,0.6223089907713524,1.1602226766055697
Abstencion,economia,5,1467,55,0.0034083162917518746,50,12802.0,0.003905639743790033,0.8986221006816264,1.148747904827539
Abstencion,insistencia debate final,2,1467,6,0.0013633265167007499,4,12802.0,0.0003124511795032026,1.8006967067493749,1.1314258712901075
Abstencion,petro responde,2,1467,6,0.0013633265167007499,4,12802.0,0.0003124511795032026,1.8006967067493749,1.1314258712901075
Abstencion,shakira imagen falsa,4,1467,38,0.0027266530334014998,34,12802.0,0.0026558350257772224,1.0193712263066963,1.131090736672961
Abstencion,institucionalidad,4,1467,40,0.0027266530334014998,36,12802.0,0.0028120606155288236,0.9775954291546658,1.097446222708424
Abstencion,bases sociales,2,1467,8,0.0013633265167007499,6,12802.0,0.00046867676925480396,1.6091536042337518,1.0535976160132252
Abstencion,influenciadores pacifico,2,1467,8,0.0013633265167007499,6,12802.0,0.00046867676925480396,1.6091536042337518,1.0535976160132252
Abstencion,streaming final,2,1467,8,0.0013633265167007499,6,12802.0,0.00046867676925480396,1.6091536042337518,1.0535976160132252
Abstencion,polarizacion,3,1467,26,0.002044989775051125,23,12802.0,0.001796594282143415,1.0888207111391683,1.021143946303057
Abstencion,espectaculo reconstruccion nacional,2,1467,9,0.0013633265167007499,7,12802.0,0.0005467895641306046,1.5278914284821228,1.0188371371391485
Abstencion,alerta disturbios postelectorales,2,1467,10,0.0013633265167007499,8,12802.0,0.0006249023590064052,1.4544421722335832,0.9864434404449685
Abstencion,denuncia desfalco salud,2,1467,10,0.0013633265167007499,8,12802.0,0.0006249023590064052,1.4544421722335832,0.9864434404449685
Abstencion,encuesta celag compartida,2,1467,10,0.0013633265167007499,8,12802.0,0.0006249023590064052,1.4544421722335832,0.9864434404449685
Abstencion,fantasma convulsion social,2,1467,10,0.0013633265167007499,8,12802.0,0.0006249023590064052,1.4544421722335832,0.9864434404449685
Abstencion,patriotismo,2,1467,10,0.0013633265167007499,8,12802.0,0.0006249023590064052,1.4544421722335832,0.9864434404449685
Abstencion,respaldo trump,6,1467,94,0.00408997955010225,88,12802.0,0.006873925949070458,0.6464347751077261,0.9702545555651093
Abstencion,deslegitimacion resultados,2,1467,11,0.0013633265167007499,9,12802.0,0.0007030151538822059,1.3877307617100723,0.9561700016453462
Abstencion,temperamento presidencial,2,1467,11,0.0013633265167007499,9,12802.0,0.0007030151538822059,1.3877307617100723,0.9561700016453462
Abstencion,combates cauca disidencias,2,1467,12,0.0013633265167007499,10,12802.0,0.0007811279487580066,1.3268707160250415,0.9278048010385768
Abstencion,orden institucional convivencia,2,1467,12,0.0013633265167007499,10,12802.0,0.0007811279487580066,1.3268707160250415,0.9278048010385768
Abstencion,participacion disciplina,2,1467,12,0.0013633265167007499,10,12802.0,0.0007811279487580066,1.3268707160250415,0.9278048010385768
Abstencion,respeto estado derecho,2,1467,12,0.0013633265167007499,10,12802.0,0.0007811279487580066,1.3268707160250415,0.9278048010385768
Abstencion,imagen,3,1467,32,0.002044989775051125,29,12802.0,0.002265271051398219,0.9325381345439094,0.9133381842757153
Abstencion,debilidad adversario,2,1467,13,0.0013633265167007499,11,12802.0,0.0008592407436338072,1.2711245301572556,0.9011643011734005
Abstencion,empresarios comercio democracia,2,1467,13,0.0013633265167007499,11,12802.0,0.0008592407436338072,1.2711245301572556,0.9011643011734005
Abstencion,activismo juvenil,5,1467,79,0.0034083162917518746,74,12802.0,0.005780346820809248,0.6501608853137889,0.8974435633037591
Abstencion,cierre buga,2,1467,14,0.0013633265167007499,12,12802.0,0.0009373535385096079,1.2198736419160954,0.8760886730444156
Abstencion,consistencia fraude polarizacion,2,1467,14,0.0013633265167007499,12,12802.0,0.0009373535385096079,1.2198736419160954,0.8760886730444156
Abstencion,favoritismo mercado prediccion,2,1467,14,0.0013633265167007499,12,12802.0,0.0009373535385096079,1.2198736419160954,0.8760886730444156
Abstencion,kpopers proyeccion internacional,2,1467,14,0.0013633265167007499,12,12802.0,0.0009373535385096079,1.2198736419160954,0.8760886730444156
Abstencion,militares evangelicos,2,1467,14,0.0013633265167007499,12,12802.0,0.0009373535385096079,1.2198736419160954,0.8760886730444156
Abstencion,supuesto cese operaciones fuerza,2,1467,14,0.0013633265167007499,12,12802.0,0.0009373535385096079,1.2198736419160954,0.8760886730444156
Abstencion,participacion,2,1467,15,0.0013633265167007499,13,12802.0,0.0010154663333854085,1.172595382792148,0.8524379735769406
Abstencion,rendicion cuentas,4,1467,60,0.0027266530334014998,56,12802.0,0.004374316513044837,0.6934189723206592,0.8477706894461208
Abstencion,plan moderado constituyente,2,1467,16,0.0013633265167007499,14,12802.0,0.0010935791282612093,1.128845088680061,0.8300890564605099
Abstencion,quindio municipios,4,1467,62,0.0027266530334014998,58,12802.0,0.004530542102796438,0.6738314190786419,0.8290460312076472
Abstencion,confianza,3,1467,39,0.002044989775051125,36,12802.0,0.0028120606155288236,0.7987779005000718,0.8139038029641521
Abstencion,moderacion concertacion,2,1467,17,0.0013633265167007499,15,12802.0,0.0011716919231370099,1.088242071318718,0.8089330544111809
Abstencion,acusacion gobernadores compra votos,2,1467,18,0.0013633265167007499,16,12802.0,0.0012498047180128104,1.050458512145094,0.7888733110999507
Abstencion,uso imagen artista,2,1467,19,0.0013633265167007499,17,12802.0,0.0013279175128886112,1.0152105921348564,0.7698236701576789
Abstencion,internacional,6,1467,129,0.00408997955010225,123,12802.0,0.00960787376972348,0.47983032798050845,0.7626555791954232
Abstencion,ponderador,4,1467,72,0.0027266530334014998,68,12802.0,0.005311670051554445,0.5904385056509245,0.7467949122409944
Abstencion,clase media,4,1467,74,0.0027266530334014998,70,12802.0,0.005467895641306046,0.5761770504771141,0.7322979949962499
Abstencion,relacion estados unidos,3,1467,47,0.002044989775051125,44,12802.0,0.003436962974535229,0.6862779321186665,0.7243716492119984
Abstencion,giro digital,2,1467,22,0.0013633265167007499,20,12802.0,0.0015622558975160131,0.9223616263277543,0.7180029433876132
Abstencion,claudia lopez,2,1467,24,0.0013633265167007499,22,12802.0,0.0017184814872676145,0.869355383794121,0.6872848791723721
Abstencion,llamado debate,2,1467,24,0.0013633265167007499,22,12802.0,0.0017184814872676145,0.869355383794121,0.6872848791723721
Abstencion,paz conflicto,2,1467,24,0.0013633265167007499,22,12802.0,0.0017184814872676145,0.869355383794121,0.6872848791723721
Abstencion,reconocimiento resultados,2,1467,24,0.0013633265167007499,22,12802.0,0.0017184814872676145,0.869355383794121,0.6872848791723721
Abstencion,fajardistas acercamiento,2,1467,26,0.0013633265167007499,24,12802.0,0.0018747070770192159,0.8221103762513721,0.6591622940127418
Abstencion,incendio social bolivar,2,1467,26,0.0013633265167007499,24,12802.0,0.0018747070770192159,0.8221103762513721,0.6591622940127418
Abstencion,mapa departamental radio,2,1467,26,0.0013633265167007499,24,12802.0,0.0018747070770192159,0.8221103762513721,0.6591622940127418
Abstencion,debate condicionado,4,1467,86,0.0027266530334014998,82,12802.0,0.006405249179815654,0.5032447852746356,0.656048677277353
Abstencion,impacto trump,2,1467,28,0.0013633265167007499,26,12802.0,0.002030932666770817,0.7797357369930158,0.633311413149216
Abstencion,ultraderecha global respaldo,2,1467,28,0.0013633265167007499,26,12802.0,0.002030932666770817,0.7797357369930158,0.633311413149216
Abstencion,victoria sorpresa,2,1467,28,0.0013633265167007499,26,12802.0,0.002030932666770817,0.7797357369930158,0.633311413149216
Abstencion,flip alerta ataques prensa,2,1467,30,0.0013633265167007499,28,12802.0,0.0021871582565224186,0.7415152704966177,0.6094612967072849
Abstencion,eje cafetero municipal,2,1467,31,0.0013633265167007499,29,12802.0,0.002265271051398219,0.7237765194680397,0.5982136550826695
Abstencion,geografia,2,1467,31,0.0013633265167007499,29,12802.0,0.002265271051398219,0.7237765194680397,0.5982136550826695
Abstencion,territorio regional,2,1467,31,0.0013633265167007499,29,12802.0,0.002265271051398219,0.7237765194680397,0.5982136550826695
Abstencion,paramilitarismo memoria,2,1467,32,0.0013633265167007499,30,12802.0,0.0023433838462740197,0.7068666433064575,0.5873832962711445
Abstencion,imagen falsa seleccion,2,1467,34,0.0013633265167007499,32,12802.0,0.002499609436025621,0.6753115054417883,0.5668829756946336
Abstencion,supersalud eps firma,2,1467,34,0.0013633265167007499,32,12802.0,0.002499609436025621,0.6753115054417883,0.5668829756946336
Abstencion,convulsion social,2,1467,35,0.0013633265167007499,33,12802.0,0.002577722230901422,0.6605673565958472,0.5571714668196276
Abstencion,geografia social,2,1467,37,0.0013633265167007499,35,12802.0,0.002733947820653023,0.6329297114514664,0.5387328475062276
Abstencion,segmentacion,2,1467,37,0.0013633265167007499,35,12802.0,0.002733947820653023,0.6329297114514664,0.5387328475062276
Abstencion,revocatoria camiseta,2,1467,40,0.0013633265167007499,38,12802.0,0.002968286205280425,0.5955534440928112,0.5132943618286462
Abstencion,programatica,2,1467,41,0.0013633265167007499,39,12802.0,0.0030463990001562257,0.5840567172464962,0.5053496769176977
Abstencion,control escenario debate,2,1467,43,0.0013633265167007499,41,12802.0,0.003202624589907827,0.5623453787369056,0.4901877737975487
Abstencion,incendio social carrillo,2,1467,44,0.0013633265167007499,42,12802.0,0.0032807373847836274,0.5520839762563957,0.48294834572105727
Abstencion,momentum,2,1467,49,0.0013633265167007499,47,12802.0,0.0036713013591626307,0.5059246524665227,0.44977966735242497
Abstencion,agradecimiento trump,2,1467,56,0.0013633265167007499,54,12802.0,0.004218090923293235,0.4529101833298853,0.41040701950755776
Abstencion,confirmada,2,1467,74,0.0013633265167007499,72,12802.0,0.005624121231057647,0.35677585513081056,0.3351989032332775
Cepeda,movilizacion juvenil,153,5738,173,0.026664342976646917,20,8531.0,0.0023443910444262105,8.27186253316655,11.217214264227579
Cepeda,kpop army movilizion juvenil,138,5738,158,0.02405019170442663,20,8531.0,0.0023443910444262105,7.490210137410661,10.554414150433637
Cepeda,kpopers,104,5738,120,0.01812478215406065,16,8531.0,0.0018755128355409682,6.650911767000587,9.469994059558614
Cepeda,narino tranquilidad eln,100,5738,122,0.01742767514813524,22,8531.0,0.002578830148868831,5.1490778778533866,8.382453234249988
Cepeda,activismo juvenil,69,5738,79,0.012025095852213315,10,8531.0,0.0011721955222131052,5.996281512882833,8.264932556523927
Cepeda,fandom digital,52,5738,60,0.009062391077030324,8,8531.0,0.0009377564177704841,5.192804928809249,7.239383119225965
Cepeda,territorio rural,92,5738,121,0.01603346113628442,29,8531.0,0.003399367014418005,3.871798165613557,7.177204054142391
Cepeda,alianzas democraticos,58,5738,70,0.010108051585918439,12,8531.0,0.0014066346266557261,4.615595347497454,7.0359849935420105
Cepeda,movilizacion,254,5738,402,0.044266294876263504,148,8531.0,0.017348493728753956,2.4670305664015686,6.889444559861965
Cepeda,cauca alta participacion,76,5738,100,0.013245033112582781,24,8531.0,0.0028132692533114523,3.735648381034819,6.755132827649133
Cepeda,sur pacifico seguridad,50,5738,61,0.00871383757406762,11,8531.0,0.0012894150744344156,4.242934224789866,6.514568397856925
Cepeda,bolivar millon votos,44,5738,52,0.007668177065179505,8,8531.0,0.0009377564177704841,4.473305821973647,6.470880049540504
Cepeda,dificultad conquista centro,164,5738,268,0.02858138724294179,104,8531.0,0.012190833431016294,2.242571509802067,6.006464180920284
Cepeda,centro,39,5738,47,0.006796793307772743,8,8531.0,0.0009377564177704841,4.023618880201395,5.954406860445431
Cepeda,agradecimiento kpopers,24,5738,26,0.004182642035552457,2,8531.0,0.00023443910444262102,4.198378046272719,5.305823223740105
Cepeda,incendio social bolivar,24,5738,26,0.004182642035552457,2,8531.0,0.00023443910444262102,4.198378046272719,5.305823223740105
Cepeda,rural pacifico,38,5738,50,0.006622516556291391,12,8531.0,0.0014066346266557261,3.167292812903505,5.228879245806472
Cepeda,ampliacion coalicion,29,5738,35,0.005054025792959219,6,8531.0,0.0007033173133278631,3.5542560071388825,5.1564267236723795
Cepeda,limites moderacion,82,5738,134,0.014290693621470896,52,8531.0,0.006095416715508147,2.1550099500217774,5.077210959799083
Cepeda,seguridad,224,5738,450,0.03903799233182294,226,8531.0,0.026491618802016177,1.4563708532466133,4.867368177848075
Cepeda,ejercito kpopers,18,5738,18,0.003136981526664343,0,8531.0,0.0,4.136981526664343,4.818473263666679
Cepeda,alianzas politicas,97,5738,172,0.016904844893691182,75,8531.0,0.008791466416598288,1.8286173012184634,4.767394192754309
Cepeda,convulsion social,27,5738,35,0.004705472289996514,8,8531.0,0.0009377564177704841,2.9443702199479924,4.572748599690578
Cepeda,estrategia,22,5738,26,0.0038340885325897525,4,8531.0,0.00046887820888524205,3.2910070442521087,4.566914574458818
Cepeda,movilizacion urgente,22,5738,26,0.0038340885325897525,4,8531.0,0.00046887820888524205,3.2910070442521087,4.566914574458818
Cepeda,claudia lopez,20,5738,24,0.003485535029627048,4,8531.0,0.00046887820888524205,3.0537147344783615,4.261216140675498
Cepeda,plan tardio,22,5738,28,0.0038340885325897525,6,8531.0,0.0007033173133278631,2.8380434430887878,4.217122818919787
Cepeda,desinformacion,193,5738,428,0.033635413035901014,235,8531.0,0.027546594772007972,1.2132940307774844,4.1852180512449175
Cepeda,incendio social carrillo,30,5738,44,0.005228302544440571,14,8531.0,0.0016410737310983473,2.3582463719596336,4.159997086429313
Cepeda,fake news imagenes falsas,152,5738,332,0.026490066225165563,180,8531.0,0.021099519399835894,1.2439214504080889,4.0657256023596355
Cepeda,adhesion mais,14,5738,14,0.0024398745207389336,0,8531.0,0.0,3.4398745207389334,4.036690350358408
Cepeda,programa,42,5738,71,0.0073196235622168,29,8531.0,0.003399367014418005,1.891095590559045,3.9930236683475764
Cepeda,rechazo declaracion carrillo,16,5738,18,0.0027884280237016382,2,8531.0,0.00023443910444262102,3.0689468683124748,3.976086874172123
Cepeda,red referidos contratistas,108,5738,228,0.018821889159986057,120,8531.0,0.014066346266557261,1.315640090124881,3.9392598234038365
Cepeda,instituciones,127,5738,286,0.022133147438131752,159,8531.0,0.01863790880318837,1.177984258404128,3.77681937217369
Cepeda,llamado debate,18,5738,24,0.003136981526664343,6,8531.0,0.0007033173133278631,2.4287791207744487,3.6281502426931325
Cepeda,riesgo continuidad,78,5738,168,0.013593586615545486,90,8531.0,0.010549759699917947,1.2635402808985856,3.569533399323278
Cepeda,orden,47,5738,91,0.008191007319623562,44,8531.0,0.005157660297737662,1.4926135699626621,3.5356909351734442
Cepeda,corrupcion,87,5738,194,0.015162077378877658,107,8531.0,0.012542492087680225,1.1934345077875663,3.516807406755752
Cepeda,desinformacion responsabilidad digital,76,5738,166,0.013245033112582781,90,8531.0,0.010549759699917947,1.2333618605661538,3.4902824548369713
Cepeda,propuestas moderacion,16,5738,21,0.0027884280237016382,5,8531.0,0.0005860977611065526,2.388521134446728,3.457635383462101
Cepeda,presunto autoatentado,62,5738,132,0.010805158591843849,70,8531.0,0.008205368655491737,1.282421055978147,3.4190670208488476
Cepeda,viral juvenil,12,5738,13,0.0020913210177762286,1,8531.0,0.00011721955222131051,2.7669771904993183,3.4018227549789155
Cepeda,garantias electorales,75,5738,170,0.01307075636110143,95,8531.0,0.011135857461024499,1.1594365215882807,3.3340034471165434
Cepeda,estructura multinivel presion,54,5738,114,0.009410944579993029,60,8531.0,0.0070331731332786305,1.2959940495822404,3.3307586406412626
Cepeda,giro digital,16,5738,22,0.0027884280237016382,6,8531.0,0.0007033173133278631,2.2241469596172787,3.3167533510819682
Cepeda,efecto simbolico juridico,174,5738,466,0.030324154757755316,292,8531.0,0.03422810924862267,0.8891806976265696,3.2855436924838397
Cepeda,instituciones democraticas,60,5738,133,0.010456605088881143,73,8531.0,0.008557027312155668,1.1987624095527472,3.238935569487918
Cepeda,denuncia narcopolitica,12,5738,14,0.0020913210177762286,2,8531.0,0.00023443910444262102,2.5042312793323522,3.2163725602882383
Cepeda,kpopers proyeccion internacional,12,5738,14,0.0020913210177762286,2,8531.0,0.00023443910444262102,2.5042312793323522,3.2163725602882383
Cepeda,intencion,108,5738,273,0.018821889159986057,165,8531.0,0.019341226116516234,0.9744687486607065,3.1915210281977098
Cepeda,fuerza kpop redes calles,10,5738,10,0.001742767514813524,0,8531.0,0.0,2.742767514813524,3.164802883760878
Cepeda,giro alternativos,14,5738,19,0.0024398745207389336,5,8531.0,0.0005860977611065526,2.1687657627983032,3.123308475905045
Cepeda,shakira imagen falsa,22,5738,38,0.0038340885325897525,16,8531.0,0.0018755128355409682,1.6811222237790215,3.0923355399000125
Cepeda,reconocimiento resultados,16,5738,24,0.0027884280237016382,8,8531.0,0.0009377564177704841,1.9550589480490397,3.069839353892633
Cepeda,miedo democratico,39,5738,84,0.006796793307772743,45,8531.0,0.0052748798499589735,1.2425406532403516,2.979173882418064
Cepeda,fandom,9,5738,9,0.0015684907633321714,0,8531.0,0.0,2.5684907633321714,2.929216934696307
Cepeda,santamaria anticorrupcion ambiente,28,5738,56,0.004879749041477867,28,8531.0,0.0032821474621966946,1.3730842044523197,2.9099849363529193
Cepeda,replanteamiento programatico,11,5738,14,0.0019170442662948763,3,8531.0,0.00035165865666393154,2.1581219873178035,2.857586843998575
Cepeda,regla oficial,87,5738,233,0.015162077378877658,146,8531.0,0.017114054624311335,0.8922396290660469,2.8554713255250754
Cepeda,centro judicializacion,10,5738,12,0.001742767514813524,2,8531.0,0.00023443910444262102,2.221873484842291,2.805448790093722
Cepeda,centro moderado,10,5738,12,0.001742767514813524,2,8531.0,0.00023443910444262102,2.221873484842291,2.805448790093722
Cepeda,contraste planes,18,5738,32,0.003136981526664343,14,8531.0,0.0016410737310983473,1.5664013760584752,2.775147502740594
Cepeda,seguridad manipulacion,31,5738,67,0.005402579295921924,36,8531.0,0.004219903879967179,1.2265703436596962,2.774191414063701
Cepeda,dialogo centro,14,5738,22,0.0024398745207389336,8,8531.0,0.0009377564177704841,1.7751841713401393,2.764153183254412
Cepeda,procedimiento,88,5738,246,0.01533635413035901,158,8531.0,0.018520689250967063,0.836873837820542,2.729383237471689
Cepeda,cumplimiento reglas,8,5738,8,0.0013942140118508191,0,8531.0,0.0,2.3942140118508193,2.685167118736542
Cepeda,megacarceles paz integral,8,5738,8,0.0013942140118508191,0,8531.0,0.0,2.3942140118508193,2.685167118736542
Cepeda,riesgo democratico instituciones,26,5738,56,0.004531195538515162,30,8531.0,0.0035165865666393153,1.2246406565900925,2.6353359969408676
Cepeda,estrategia miedo,8,5738,9,0.0013942140118508191,1,8531.0,0.00011721955222131051,2.143011198730389,2.5162205437428407
Cepeda,confianza institucional,13,5738,22,0.002265597769257581,9,8531.0,0.0010549759699917947,1.5891172534103257,2.5105800721250433
Cepeda,medicion,36,5738,91,0.006273963053328686,55,8531.0,0.006447075372172078,0.9767543216374214,2.4606826455277413
Cepeda,transparencia confrontacion ideas,9,5738,12,0.0015684907633321714,3,8531.0,0.00035165865666393154,1.900251036509128,2.4517863844207275
Cepeda,alianza indigena progresista,7,5738,7,0.0012199372603694668,0,8531.0,0.0,2.2199372603694667,2.4316196601507247
Cepeda,confirmada,30,5738,74,0.005228302544440571,44,8531.0,0.005157660297737662,1.0114722546043768,2.39990005723236
Cepeda,seguridad paz,8,5738,10,0.0013942140118508191,2,8531.0,0.00023443910444262102,1.9395156903522304,2.3691460553814343
Cepeda,ejercito restablecer orden resultados,28,5738,70,0.004879749041477867,42,8531.0,0.004923221193295042,0.9926607245621042,2.3216521268497923
Cepeda,confianza,18,5738,39,0.003136981526664343,21,8531.0,0.002461610596647521,1.1951030918009382,2.3150033497085203
Cepeda,plan moderado constituyente,10,5738,16,0.001742767514813524,6,8531.0,0.0007033173133278631,1.6102504761457694,2.3006514705613834
Cepeda,uso imagen artista,11,5738,19,0.0019170442662948763,8,8531.0,0.0009377564177704841,1.5053720062767886,2.282230777781538
Cepeda,capturas delitos electorales regiones,22,5738,52,0.0038340885325897525,30,8531.0,0.0035165865666393153,1.0702968848854995,2.2816741185691565
Cepeda,reformas clase media ambiente,14,5738,28,0.0024398745207389336,14,8531.0,0.0016410737310983473,1.3024530440914224,2.258446425066056
Cepeda,humanizacion,8,5738,11,0.0013942140118508191,3,8531.0,0.00035165865666393154,1.7713155611047906,2.2396796566085557
Cepeda,imagen,15,5738,32,0.0026141512722202857,17,8531.0,0.0019927323877622785,1.2076426502413247,2.1956830783615935
Cepeda,anuncio personal,30,5738,82,0.005228302544440571,52,8531.0,0.006095416715508147,0.8777923544402457,2.163744373794485
Cepeda,momentum,20,5738,49,0.003485535029627048,29,8531.0,0.003399367014418005,1.0195864575350604,2.1399727988062938
